estudiante_id,curso_id,nombre_curso,valoracion,categoria
170,104,Diseño UX/UI,3.0,Diseño
422,107,Marketing Digital,5.0,Negocios
747,110,Big Data con Spark,1.0,Ciencia de Datos
31,107,Marketing Digital,2.0,Negocios
394,105,Desarrollo Web Full Stack,2.0,Programación
356,102,Machine Learning Básico,5.0,Ciencia de Datos
989,107,Marketing Digital,2.0,Negocios
224,101,Introducción a Python,1.0,Programación
17,108,SQL Avanzado,2.0,Bases de Datos
700,108,SQL Avanzado,5.0,Bases de Datos
675,106,Blockchain Fundamentals,3.0,Tecnología
414,107,Marketing Digital,2.0,Negocios
233,102,Machine Learning Básico,4.0,Ciencia de Datos
572,105,Desarrollo Web Full Stack,5.0,Programación
278,104,Diseño UX/UI,4.0,Diseño
864,104,Diseño UX/UI,2.0,Diseño
324,101,Introducción a Python,4.0,Programación
918,101,Introducción a Python,2.0,Programación
886,101,Introducción a Python,2.0,Programación
120,102,Machine Learning Básico,2.0,Ciencia de Datos
270,104,Diseño UX/UI,3.0,Diseño
227,104,Diseño UX/UI,5.0,Diseño
460,107,Marketing Digital,5.0,Negocios
907,101,Introducción a Python,3.0,Programación
459,110,Big Data con Spark,2.0,Ciencia de Datos
482,102,Machine Learning Básico,5.0,Ciencia de Datos
516,101,Introducción a Python,3.0,Programación
397,109,Redes Neuronales,5.0,Ciencia de Datos
157,104,Diseño UX/UI,2.0,Diseño
687,104,Diseño UX/UI,3.0,Diseño
539,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
382,108,SQL Avanzado,4.0,Bases de Datos
989,105,Desarrollo Web Full Stack,5.0,Programación
955,104,Diseño UX/UI,3.0,Diseño
953,105,Desarrollo Web Full Stack,3.0,Programación
507,101,Introducción a Python,2.0,Programación
892,106,Blockchain Fundamentals,2.0,Tecnología
957,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
793,108,SQL Avanzado,4.0,Bases de Datos
786,108,SQL Avanzado,4.0,Bases de Datos
430,109,Redes Neuronales,1.0,Ciencia de Datos
605,105,Desarrollo Web Full Stack,3.0,Programación
686,102,Machine Learning Básico,4.0,Ciencia de Datos
199,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
960,105,Desarrollo Web Full Stack,4.0,Programación
378,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
558,109,Redes Neuronales,1.0,Ciencia de Datos
894,104,Diseño UX/UI,4.0,Diseño
521,106,Blockchain Fundamentals,1.0,Tecnología
956,106,Blockchain Fundamentals,5.0,Tecnología
117,102,Machine Learning Básico,3.0,Ciencia de Datos
64,101,Introducción a Python,5.0,Programación
274,102,Machine Learning Básico,3.0,Ciencia de Datos
301,109,Redes Neuronales,1.0,Ciencia de Datos
102,109,Redes Neuronales,3.0,Ciencia de Datos
214,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
401,109,Redes Neuronales,4.0,Ciencia de Datos
660,101,Introducción a Python,2.0,Programación
936,102,Machine Learning Básico,4.0,Ciencia de Datos
865,102,Machine Learning Básico,1.0,Ciencia de Datos
801,109,Redes Neuronales,5.0,Ciencia de Datos
926,101,Introducción a Python,5.0,Programación
116,110,Big Data con Spark,2.0,Ciencia de Datos
166,107,Marketing Digital,2.0,Negocios
686,110,Big Data con Spark,2.0,Ciencia de Datos
143,102,Machine Learning Básico,2.0,Ciencia de Datos
887,101,Introducción a Python,3.0,Programación
317,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
902,109,Redes Neuronales,1.0,Ciencia de Datos
359,109,Redes Neuronales,2.0,Ciencia de Datos
716,108,SQL Avanzado,2.0,Bases de Datos
860,104,Diseño UX/UI,3.0,Diseño
383,107,Marketing Digital,3.0,Negocios
84,104,Diseño UX/UI,2.0,Diseño
22,110,Big Data con Spark,3.0,Ciencia de Datos
127,109,Redes Neuronales,4.0,Ciencia de Datos
874,102,Machine Learning Básico,4.0,Ciencia de Datos
87,109,Redes Neuronales,5.0,Ciencia de Datos
243,110,Big Data con Spark,3.0,Ciencia de Datos
567,104,Diseño UX/UI,5.0,Diseño
904,107,Marketing Digital,5.0,Negocios
695,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
594,106,Blockchain Fundamentals,2.0,Tecnología
723,106,Blockchain Fundamentals,5.0,Tecnología
352,108,SQL Avanzado,1.0,Bases de Datos
59,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
714,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
445,106,Blockchain Fundamentals,1.0,Tecnología
903,101,Introducción a Python,5.0,Programación
159,110,Big Data con Spark,5.0,Ciencia de Datos
24,104,Diseño UX/UI,5.0,Diseño
516,104,Diseño UX/UI,4.0,Diseño
152,102,Machine Learning Básico,1.0,Ciencia de Datos
947,109,Redes Neuronales,4.0,Ciencia de Datos
250,105,Desarrollo Web Full Stack,2.0,Programación
512,104,Diseño UX/UI,2.0,Diseño
335,102,Machine Learning Básico,4.0,Ciencia de Datos
774,107,Marketing Digital,2.0,Negocios
755,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
246,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
530,108,SQL Avanzado,5.0,Bases de Datos
911,101,Introducción a Python,3.0,Programación
794,108,SQL Avanzado,4.0,Bases de Datos
752,107,Marketing Digital,2.0,Negocios
940,102,Machine Learning Básico,5.0,Ciencia de Datos
837,106,Blockchain Fundamentals,5.0,Tecnología
553,106,Blockchain Fundamentals,4.0,Tecnología
381,108,SQL Avanzado,1.0,Bases de Datos
84,102,Machine Learning Básico,1.0,Ciencia de Datos
891,109,Redes Neuronales,1.0,Ciencia de Datos
28,102,Machine Learning Básico,3.0,Ciencia de Datos
229,105,Desarrollo Web Full Stack,1.0,Programación
424,108,SQL Avanzado,4.0,Bases de Datos
301,107,Marketing Digital,3.0,Negocios
10,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
605,110,Big Data con Spark,4.0,Ciencia de Datos
862,109,Redes Neuronales,1.0,Ciencia de Datos
133,104,Diseño UX/UI,3.0,Diseño
972,101,Introducción a Python,1.0,Programación
576,106,Blockchain Fundamentals,4.0,Tecnología
284,109,Redes Neuronales,3.0,Ciencia de Datos
933,105,Desarrollo Web Full Stack,4.0,Programación
165,101,Introducción a Python,1.0,Programación
632,108,SQL Avanzado,4.0,Bases de Datos
367,106,Blockchain Fundamentals,4.0,Tecnología
251,104,Diseño UX/UI,2.0,Diseño
334,102,Machine Learning Básico,1.0,Ciencia de Datos
511,105,Desarrollo Web Full Stack,4.0,Programación
282,101,Introducción a Python,3.0,Programación
198,105,Desarrollo Web Full Stack,5.0,Programación
59,105,Desarrollo Web Full Stack,1.0,Programación
691,110,Big Data con Spark,4.0,Ciencia de Datos
693,102,Machine Learning Básico,3.0,Ciencia de Datos
811,102,Machine Learning Básico,1.0,Ciencia de Datos
306,109,Redes Neuronales,3.0,Ciencia de Datos
178,107,Marketing Digital,4.0,Negocios
294,104,Diseño UX/UI,5.0,Diseño
308,102,Machine Learning Básico,2.0,Ciencia de Datos
892,107,Marketing Digital,2.0,Negocios
341,101,Introducción a Python,5.0,Programación
352,106,Blockchain Fundamentals,5.0,Tecnología
495,106,Blockchain Fundamentals,2.0,Tecnología
193,107,Marketing Digital,2.0,Negocios
427,110,Big Data con Spark,2.0,Ciencia de Datos
978,101,Introducción a Python,2.0,Programación
648,108,SQL Avanzado,1.0,Bases de Datos
588,108,SQL Avanzado,1.0,Bases de Datos
814,104,Diseño UX/UI,1.0,Diseño
1,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
304,105,Desarrollo Web Full Stack,1.0,Programación
602,102,Machine Learning Básico,2.0,Ciencia de Datos
704,106,Blockchain Fundamentals,1.0,Tecnología
161,109,Redes Neuronales,1.0,Ciencia de Datos
688,109,Redes Neuronales,5.0,Ciencia de Datos
589,109,Redes Neuronales,3.0,Ciencia de Datos
324,102,Machine Learning Básico,5.0,Ciencia de Datos
102,104,Diseño UX/UI,3.0,Diseño
454,102,Machine Learning Básico,2.0,Ciencia de Datos
397,109,Redes Neuronales,3.0,Ciencia de Datos
365,101,Introducción a Python,1.0,Programación
725,101,Introducción a Python,4.0,Programación
711,105,Desarrollo Web Full Stack,3.0,Programación
828,109,Redes Neuronales,1.0,Ciencia de Datos
305,101,Introducción a Python,3.0,Programación
940,106,Blockchain Fundamentals,2.0,Tecnología
267,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
962,109,Redes Neuronales,3.0,Ciencia de Datos
85,110,Big Data con Spark,2.0,Ciencia de Datos
454,105,Desarrollo Web Full Stack,5.0,Programación
154,109,Redes Neuronales,4.0,Ciencia de Datos
133,102,Machine Learning Básico,5.0,Ciencia de Datos
975,104,Diseño UX/UI,3.0,Diseño
944,107,Marketing Digital,2.0,Negocios
364,105,Desarrollo Web Full Stack,3.0,Programación
336,105,Desarrollo Web Full Stack,4.0,Programación
399,109,Redes Neuronales,4.0,Ciencia de Datos
715,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
789,106,Blockchain Fundamentals,3.0,Tecnología
802,104,Diseño UX/UI,5.0,Diseño
564,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
420,102,Machine Learning Básico,2.0,Ciencia de Datos
945,104,Diseño UX/UI,2.0,Diseño
345,107,Marketing Digital,4.0,Negocios
586,107,Marketing Digital,5.0,Negocios
159,107,Marketing Digital,1.0,Negocios
938,110,Big Data con Spark,4.0,Ciencia de Datos
84,104,Diseño UX/UI,1.0,Diseño
172,108,SQL Avanzado,5.0,Bases de Datos
362,107,Marketing Digital,5.0,Negocios
726,109,Redes Neuronales,2.0,Ciencia de Datos
521,110,Big Data con Spark,2.0,Ciencia de Datos
633,110,Big Data con Spark,1.0,Ciencia de Datos
154,105,Desarrollo Web Full Stack,4.0,Programación
50,108,SQL Avanzado,3.0,Bases de Datos
612,107,Marketing Digital,2.0,Negocios
857,102,Machine Learning Básico,3.5,Ciencia de Datos
676,110,Big Data con Spark,1.5,Ciencia de Datos
439,102,Machine Learning Básico,5.0,Ciencia de Datos
687,101,Introducción a Python,3.0,Programación
108,102,Machine Learning Básico,1.0,Ciencia de Datos
631,105,Desarrollo Web Full Stack,1.5,Programación
662,105,Desarrollo Web Full Stack,3.0,Programación
988,107,Marketing Digital,3.0,Negocios
650,109,Redes Neuronales,5.0,Ciencia de Datos
509,109,Redes Neuronales,1.0,Ciencia de Datos
770,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
658,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
374,107,Marketing Digital,1.0,Negocios
753,107,Marketing Digital,4.0,Negocios
302,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
218,106,Blockchain Fundamentals,2.0,Tecnología
288,107,Marketing Digital,5.0,Negocios
36,108,SQL Avanzado,5.0,Bases de Datos
353,104,Diseño UX/UI,3.0,Diseño
73,108,SQL Avanzado,1.0,Bases de Datos
891,106,Blockchain Fundamentals,1.0,Tecnología
999,104,Diseño UX/UI,5.0,Diseño
561,102,Machine Learning Básico,4.0,Ciencia de Datos
517,105,Desarrollo Web Full Stack,2.0,Programación
67,106,Blockchain Fundamentals,4.0,Tecnología
381,110,Big Data con Spark,3.0,Ciencia de Datos
342,106,Blockchain Fundamentals,2.0,Tecnología
727,102,Machine Learning Básico,1.0,Ciencia de Datos
803,102,Machine Learning Básico,4.0,Ciencia de Datos
264,106,Blockchain Fundamentals,4.0,Tecnología
442,104,Diseño UX/UI,5.0,Diseño
845,109,Redes Neuronales,2.0,Ciencia de Datos
446,109,Redes Neuronales,4.0,Ciencia de Datos
657,108,SQL Avanzado,4.0,Bases de Datos
515,107,Marketing Digital,4.0,Negocios
627,108,SQL Avanzado,5.0,Bases de Datos
980,108,SQL Avanzado,4.0,Bases de Datos
321,109,Redes Neuronales,5.0,Ciencia de Datos
84,106,Blockchain Fundamentals,2.0,Tecnología
456,107,Marketing Digital,1.0,Negocios
784,106,Blockchain Fundamentals,4.0,Tecnología
738,104,Diseño UX/UI,1.0,Diseño
663,102,Machine Learning Básico,5.0,Ciencia de Datos
578,109,Redes Neuronales,5.0,Ciencia de Datos
770,109,Redes Neuronales,1.5,Ciencia de Datos
449,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
702,107,Marketing Digital,2.0,Negocios
196,102,Machine Learning Básico,3.0,Ciencia de Datos
406,106,Blockchain Fundamentals,4.0,Tecnología
101,104,Diseño UX/UI,2.0,Diseño
12,101,Introducción a Python,2.0,Programación
678,102,Machine Learning Básico,5.0,Ciencia de Datos
803,108,SQL Avanzado,2.0,Bases de Datos
670,106,Blockchain Fundamentals,3.0,Tecnología
848,107,Marketing Digital,4.0,Negocios
526,109,Redes Neuronales,5.0,Ciencia de Datos
675,102,Machine Learning Básico,3.0,Ciencia de Datos
130,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
206,104,Diseño UX/UI,2.0,Diseño
768,110,Big Data con Spark,1.0,Ciencia de Datos
962,109,Redes Neuronales,5.0,Ciencia de Datos
822,101,Introducción a Python,4.0,Programación
95,101,Introducción a Python,5.0,Programación
436,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
937,106,Blockchain Fundamentals,1.0,Tecnología
653,105,Desarrollo Web Full Stack,2.0,Programación
392,105,Desarrollo Web Full Stack,2.0,Programación
964,109,Redes Neuronales,4.0,Ciencia de Datos
173,104,Diseño UX/UI,2.0,Diseño
989,106,Blockchain Fundamentals,5.0,Tecnología
43,102,Machine Learning Básico,4.0,Ciencia de Datos
663,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
517,103,Análisis de Datos con Pandas,2.0,Ciencia de Datos
778,109,Redes Neuronales,2.0,Ciencia de Datos
382,102,Machine Learning Básico,5.0,Ciencia de Datos
927,108,SQL Avanzado,1.0,Bases de Datos
983,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
99,105,Desarrollo Web Full Stack,1.0,Programación
156,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
609,104,Diseño UX/UI,4.0,Diseño
615,108,SQL Avanzado,1.0,Bases de Datos
101,107,Marketing Digital,4.0,Negocios
820,104,Diseño UX/UI,4.0,Diseño
124,106,Blockchain Fundamentals,2.0,Tecnología
63,105,Desarrollo Web Full Stack,4.0,Programación
703,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
92,106,Blockchain Fundamentals,5.0,Tecnología
598,105,Desarrollo Web Full Stack,2.0,Programación
574,105,Desarrollo Web Full Stack,5.0,Programación
650,107,Marketing Digital,2.0,Negocios
888,107,Marketing Digital,5.0,Negocios
65,105,Desarrollo Web Full Stack,2.0,Programación
242,105,Desarrollo Web Full Stack,5.0,Programación
338,105,Desarrollo Web Full Stack,5.0,Programación
672,104,Diseño UX/UI,1.0,Diseño
995,101,Introducción a Python,4.0,Programación
395,105,Desarrollo Web Full Stack,4.0,Programación
768,107,Marketing Digital,5.0,Negocios
794,104,Diseño UX/UI,2.0,Diseño
564,102,Machine Learning Básico,3.0,Ciencia de Datos
745,104,Diseño UX/UI,5.0,Diseño
422,110,Big Data con Spark,5.0,Ciencia de Datos
554,101,Introducción a Python,1.0,Programación
192,101,Introducción a Python,1.0,Programación
425,101,Introducción a Python,2.0,Programación
572,101,Introducción a Python,2.0,Programación
242,110,Big Data con Spark,4.0,Ciencia de Datos
232,105,Desarrollo Web Full Stack,4.0,Programación
715,107,Marketing Digital,2.0,Negocios
776,106,Blockchain Fundamentals,1.0,Tecnología
79,101,Introducción a Python,4.0,Programación
855,108,SQL Avanzado,5.0,Bases de Datos
467,105,Desarrollo Web Full Stack,4.0,Programación
449,107,Marketing Digital,5.0,Negocios
8,108,SQL Avanzado,1.0,Bases de Datos
87,101,Introducción a Python,5.0,Programación
435,108,SQL Avanzado,3.0,Bases de Datos
664,101,Introducción a Python,3.0,Programación
148,105,Desarrollo Web Full Stack,2.0,Programación
927,104,Diseño UX/UI,3.0,Diseño
436,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
540,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
442,105,Desarrollo Web Full Stack,5.0,Programación
350,106,Blockchain Fundamentals,2.0,Tecnología
550,101,Introducción a Python,1.0,Programación
329,102,Machine Learning Básico,2.0,Ciencia de Datos
963,101,Introducción a Python,4.0,Programación
382,104,Diseño UX/UI,1.0,Diseño
169,109,Redes Neuronales,2.0,Ciencia de Datos
119,102,Machine Learning Básico,2.0,Ciencia de Datos
149,104,Diseño UX/UI,4.0,Diseño
859,108,SQL Avanzado,2.0,Bases de Datos
374,105,Desarrollo Web Full Stack,4.0,Programación
226,110,Big Data con Spark,1.0,Ciencia de Datos
936,102,Machine Learning Básico,1.0,Ciencia de Datos
665,108,SQL Avanzado,3.0,Bases de Datos
846,110,Big Data con Spark,1.0,Ciencia de Datos
626,106,Blockchain Fundamentals,4.0,Tecnología
414,104,Diseño UX/UI,5.0,Diseño
172,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
888,105,Desarrollo Web Full Stack,3.0,Programación
122,107,Marketing Digital,1.0,Negocios
780,109,Redes Neuronales,2.0,Ciencia de Datos
149,105,Desarrollo Web Full Stack,4.0,Programación
736,106,Blockchain Fundamentals,3.0,Tecnología
345,106,Blockchain Fundamentals,4.0,Tecnología
797,102,Machine Learning Básico,2.0,Ciencia de Datos
541,105,Desarrollo Web Full Stack,4.0,Programación
283,102,Machine Learning Básico,3.0,Ciencia de Datos
407,108,SQL Avanzado,4.0,Bases de Datos
461,106,Blockchain Fundamentals,3.0,Tecnología
421,101,Introducción a Python,3.0,Programación
703,106,Blockchain Fundamentals,3.0,Tecnología
23,107,Marketing Digital,4.0,Negocios
367,109,Redes Neuronales,5.0,Ciencia de Datos
111,108,SQL Avanzado,2.0,Bases de Datos
186,108,SQL Avanzado,1.0,Bases de Datos
876,105,Desarrollo Web Full Stack,3.0,Programación
449,104,Diseño UX/UI,3.0,Diseño
224,110,Big Data con Spark,2.0,Ciencia de Datos
491,109,Redes Neuronales,2.0,Ciencia de Datos
405,107,Marketing Digital,3.0,Negocios
923,102,Machine Learning Básico,1.0,Ciencia de Datos
112,109,Redes Neuronales,4.0,Ciencia de Datos
932,106,Blockchain Fundamentals,2.0,Tecnología
602,110,Big Data con Spark,4.0,Ciencia de Datos
209,109,Redes Neuronales,2.0,Ciencia de Datos
437,109,Redes Neuronales,4.0,Ciencia de Datos
587,103,Análisis de Datos con Pandas,3.0,Ciencia de Datos
101,110,Big Data con Spark,4.0,Ciencia de Datos
623,104,Diseño UX/UI,4.0,Diseño
906,108,SQL Avanzado,3.0,Bases de Datos
154,105,Desarrollo Web Full Stack,5.0,Programación
822,108,SQL Avanzado,5.0,Bases de Datos
202,106,Blockchain Fundamentals,4.0,Tecnología
188,109,Redes Neuronales,5.0,Ciencia de Datos
20,101,Introducción a Python,4.0,Programación
221,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
336,110,Big Data con Spark,4.0,Ciencia de Datos
900,108,SQL Avanzado,2.0,Bases de Datos
670,102,Machine Learning Básico,3.0,Ciencia de Datos
159,103,Análisis de Datos con Pandas,1.0,Ciencia de Datos
319,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
76,110,Big Data con Spark,5.0,Ciencia de Datos
927,104,Diseño UX/UI,3.0,Diseño
432,104,Diseño UX/UI,1.0,Diseño
183,101,Introducción a Python,2.0,Programación
831,104,Diseño UX/UI,1.0,Diseño
763,109,Redes Neuronales,4.0,Ciencia de Datos
118,101,Introducción a Python,1.0,Programación
198,104,Diseño UX/UI,4.0,Diseño
752,106,Blockchain Fundamentals,4.0,Tecnología
75,107,Marketing Digital,1.0,Negocios
602,105,Desarrollo Web Full Stack,1.0,Programación
500,110,Big Data con Spark,2.0,Ciencia de Datos
771,101,Introducción a Python,5.0,Programación
710,101,Introducción a Python,3.0,Programación
877,103,Análisis de Datos con Pandas,5.0,Ciencia de Datos
915,110,Big Data con Spark,3.0,Ciencia de Datos
302,110,Big Data con Spark,3.0,Ciencia de Datos
581,105,Desarrollo Web Full Stack,4.0,Programación
49,105,Desarrollo Web Full Stack,2.0,Programación
704,105,Desarrollo Web Full Stack,4.0,Programación
582,110,Big Data con Spark,4.0,Ciencia de Datos
638,107,Marketing Digital,2.0,Negocios
931,101,Introducción a Python,1.0,Programación
612,106,Blockchain Fundamentals,1.0,Tecnología
182,109,Redes Neuronales,4.0,Ciencia de Datos
664,109,Redes Neuronales,4.0,Ciencia de Datos
725,108,SQL Avanzado,4.0,Bases de Datos
618,106,Blockchain Fundamentals,4.0,Tecnología
903,103,Análisis de Datos con Pandas,4.0,Ciencia de Datos
270,108,SQL Avanzado,2.0,Bases de Datos
848,106,Blockchain Fundamentals,2.0,Tecnología
729,106,Blockchain Fundamentals,4.0,Tecnología
